"Regionale Verteilung der Ärzte in der
vertragsärztlichen Versorgung, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9565,"Schwabach, Stadt",Kreise,"57,8","16,7","53,1","75,6","24,4","0,9","220,7",,,,,,,,"50,0","50,0","55,0","100,0","0,0","0,8","4,9","50,0","0,0","54,0","100,0","0,0","1,0","4,9","10,0","0,0","53,4","60,0","40,0","0,9","24,5","100,0","33,3","56,7","66,7","33,3","0,8","14,7","51,5","21,2","55,5","63,6","36,4","0,9","80,9","66,7","0,0","44,3","66,7","33,3","1,0","7,4","100,0","0,0","47,0","100,0","0,0","1,0","4,9",,,,,,,,"50,0","0,0","52,3","66,7","33,3","0,8","14,7",,,,,,,,,,,,,,,"100,0","0,0","45,3","66,7","33,3","1,0","7,4","72,7","22,7","50,6","100,0","0,0","0,7","53,9",,,,,,,,"0,0","0,0","64,0","100,0","0,0","1,0","2,5",,,,,,,
9571,Ansbach,Kreise,"37,6","18,0","56,7","81,0","19,0","0,9","103,1",,,,,,,,"100,0","100,0","67,0","100,0","0,0","0,8","1,1","100,0","0,0","50,5","50,0","50,0","1,0","1,1","5,3","15,8","58,4","21,1","78,9","0,6","10,4","33,3","20,0","56,0","73,3","26,7","0,8","8,2","35,9","19,4","57,9","90,3","9,7","1,0","56,2","20,0","20,0","58,0","100,0","0,0","1,0","2,7","50,0","0,0","60,5","0,0","100,0","1,0","1,1",,,,,,,,"42,9","0,0","56,9","85,7","14,3","0,9","3,8",,,,,,,,,,,,,,,"33,3","33,3","53,7","83,3","16,7","0,9","3,3","70,8","8,3","51,0","95,8","4,2","0,8","13,1",,,,,,,,"0,0","25,0","54,5","75,0","25,0","1,0","2,2",,,,,,,
9572,Erlangen-Höchstadt,Kreise,"63,4","10,3","53,4","67,2","31,9","0,8","171,4",,,,,,,,"90,0","0,0","56,8","100,0","0,0","0,6","7,4","75,0","0,0","53,6","25,0","75,0","0,8","5,9","28,6","9,5","52,2","23,8","76,2","0,6","15,5","87,5","12,5","55,4","43,8","56,3","0,9","11,8","58,1","10,5","53,8","71,4","28,6","0,9","77,6","33,3","0,0","49,3","66,7","33,3","0,8","4,4","80,0","0,0","51,4","100,0","0,0","1,0","3,7",,,,,,,,"66,7","16,7","56,2","66,7","33,3","0,8","8,9",,,,,,,,,,,,,,,"62,5","0,0","47,6","50,0","50,0","0,9","5,9","86,1","16,7","52,4","94,4","0,0","0,6","26,6",,,,,,,,"20,0","20,0","51,8","40,0","60,0","0,8","3,7",,,,,,,
9573,Fürth,Kreise,"60,0","12,5","53,5","60,0","39,0","0,8","172,1",,,,,,,,"100,0","0,0","58,0","100,0","0,0","1,0","1,7","30,0","10,0","50,2","60,0","40,0","0,8","8,6","0,0","7,7","53,8","53,8","46,2","0,8","11,2","60,0","0,0","53,2","90,0","10,0","1,0","8,6","63,3","17,8","55,2","41,1","58,9","0,9","77,5","42,9","0,0","51,3","85,7","14,3","1,0","6,0","50,0","0,0","56,5","100,0","0,0","1,0","3,4",,,,,,,,"61,5","23,1","54,8","76,9","15,4","0,7","11,2",,,,,,,,,,,,,,,"55,6","0,0","54,7","44,4","55,6","0,8","7,7","86,8","7,9","49,2","89,5","7,9","0,6","32,7",,,,,,,,"25,0","25,0","57,8","25,0","75,0","0,8","3,4",,,,,,,
9574,Nürnberger Land,Kreise,"52,9","14,3","53,9","74,6","23,2","0,8","160,2",,,,,,,,"72,7","18,2","57,5","100,0","0,0","0,7","6,5","62,5","0,0","53,0","50,0","50,0","0,9","4,7","9,1","9,1","56,8","63,6","18,2","0,8","13,0","72,7","9,1","52,2","59,1","40,9","0,8","13,0","50,4","17,9","55,5","74,8","25,2","0,9","72,5","37,5","0,0","50,9","75,0","25,0","0,9","4,7","77,8","0,0","49,3","66,7","33,3","0,8","5,3",,,,,,,,"42,9","14,3","47,1","78,6","21,4","0,8","8,2",,,,,,,,,,,,,,,"27,3","18,2","55,8","36,4","45,5","0,8","6,5","80,0","17,5","50,9","97,5","2,5","0,6","23,6",,,,,,,,"0,0","0,0","56,3","75,0","25,0","1,0","2,4",,,,,,,
9575,Neustadt a.d.Aisch-Bad Windsheim,Kreise,"46,3","16,8","54,7","69,8","30,2","0,8","149,5",,,,,,,,"75,0","25,0","63,3","100,0","0,0","0,5","4,0","50,0","0,0","44,5","66,7","33,3","0,8","6,0","6,3","12,5","53,9","25,0","75,0","0,6","16,1","55,6","33,3","59,4","44,4","55,6","0,8","9,0","47,0","22,7","57,8","74,2","25,8","0,9","66,2","25,0","0,0","55,8","75,0","25,0","0,9","4,0","100,0","0,0","59,0","100,0","0,0","0,5","1,0",,,,,,,,"28,6","14,3","51,9","71,4","28,6","0,9","7,0",,,,,,,,,,,,,,,"40,0","20,0","54,4","80,0","20,0","1,0","5,0","71,4","7,1","47,5","82,1","17,9","0,6","28,1",,,,,,,,"0,0","0,0","55,3","100,0","0,0","1,0","3,0",,,,,,,
9576,Roth,Kreise,"48,8","16,5","53,7","77,6","22,4","0,8","134,8",,,,,,,,"100,0","50,0","59,5","100,0","0,0","0,5","1,6","44,4","11,1","49,3","33,3","66,7","0,7","7,1","25,0","0,0","49,9","25,0","75,0","0,8","6,3","50,0","14,3","53,7","85,7","14,3","0,9","11,1","46,0","20,7","55,3","79,3","20,7","0,9","69,0","0,0","0,0","55,8","75,0","25,0","0,8","3,2","50,0","0,0","50,5","100,0","0,0","0,8","3,2",,,,,,,,"50,0","25,0","52,5","62,5","37,5","0,8","6,3",,,,,,,,,,,,,,,"57,1","0,0","52,7","85,7","14,3","0,8","5,6","73,9","17,4","51,3","100,0","0,0","0,6","18,2",,,,,,,,"25,0","0,0","51,5","75,0","25,0","0,9","3,2",,,,,,,
9577,Weißenburg-Gunzenhausen,Kreise,"42,1","18,6","55,2","82,1","17,9","0,9","148,6",,,,,,,,"80,0","20,0","61,4","100,0","0,0","0,7","5,3","40,0","0,0","46,8","100,0","0,0","1,0","5,3","0,0","15,4","57,0","38,5","61,5","0,6","13,8","57,1","28,6","53,7","100,0","0,0","1,0","7,4","40,9","24,2","57,7","77,3","22,7","0,9","70,1","20,0","20,0","50,4","80,0","20,0","0,9","5,3","50,0","0,0","54,5","50,0","50,0","1,0","2,1",,,,,,,,"0,0","20,0","61,6","100,0","0,0","1,0","5,3",,,,,,,,,,,,,,,"25,0","25,0","55,5","100,0","0,0","1,0","4,2","79,2","8,3","48,0","100,0","0,0","0,6","25,5",,,,,,,,"0,0","0,0","56,0","100,0","0,0","1,0","4,2",,,,,,,
9661,"Aschaffenburg, Stadt",Kreise,"49,8","11,0","51,8","74,6","23,9","0,8","298,9",,,,,,,,"85,7","14,3","59,9","100,0","0,0","0,7","10,0","18,2","9,1","47,9","54,5","45,5","0,9","15,7","19,2","3,8","53,6","57,7","42,3","0,8","37,2","65,4","11,5","51,2","53,8","38,5","0,8","37,2","39,5","18,6","55,5","83,7","16,3","0,9","61,5","55,6","0,0","46,1","55,6","44,4","1,0","12,9","60,0","20,0","55,6","70,0","30,0","0,7","14,3",,,,,,,,"54,5","0,0","49,2","45,5","54,5","0,8","15,7",,,,,,,,,,,,,,,"41,7","8,3","52,2","83,3","16,7","0,9","17,2","69,4","12,2","48,3","95,9","2,0","0,7","70,1",,,,,,,,"20,0","0,0","52,6","80,0","20,0","1,0","7,2",,,,,,,
9662,"Schweinfurt, Stadt",Kreise,"50,0","14,7","54,6","66,7","33,3","0,8","291,9",,,,,,,,"80,0","80,0","68,4","100,0","0,0","0,7","9,4","10,0","20,0","53,7","40,0","60,0","0,9","18,7","11,1","5,6","54,3","44,4","55,6","0,7","33,7","76,5","11,8","56,4","58,8","41,2","0,9","31,8","56,8","13,6","55,4","56,8","43,2","0,8","82,3","16,7","0,0","45,0","83,3","16,7","1,0","11,2","40,0","20,0","55,4","100,0","0,0","1,0","9,4",,,,,,,,"50,0","0,0","52,0","62,5","37,5","0,7","15,0",,,,,,,,,,,,,,,"75,0","37,5","58,5","62,5","37,5","0,8","15,0","69,0","13,8","52,9","96,6","3,4","0,6","54,3",,,,,,,,"0,0","0,0","49,8","66,7","33,3","0,8","11,2",,,,,,,
9663,"Würzburg, Stadt",Kreise,"58,9","15,7","54,0","73,0","24,3","0,8","347,5",,,,,,,,"53,6","57,1","64,1","100,0","0,0","0,6","22,1","40,7","11,1","54,9","59,3","40,7","0,8","21,3","27,3","11,4","52,7","43,2","54,5","0,7","34,7","73,0","8,1","51,6","56,8","24,3","0,9","29,2","54,8","17,4","55,9","67,0","33,0","0,9","90,8","25,0","12,5","53,8","75,0","25,0","1,0","6,3","58,8","0,0","54,6","94,1","5,9","0,9","13,4",,,,,,,,"70,0","10,0","52,3","75,0","25,0","0,8","15,8",,,,,,,,,,,,,,,"29,4","17,6","56,5","76,5","23,5","0,8","13,4","83,1","11,9","50,4","87,3","10,2","0,6","93,2",,,,,,,,"22,2","22,2","58,3","77,8","11,1","1,0","7,1",,,,,,,
9671,Aschaffenburg,Kreise,"51,6","13,7","54,0","78,0","22,0","0,9","104,6",,,,,,,,"50,0","50,0","67,5","50,0","50,0","0,5","1,1","50,0","50,0","63,0","50,0","50,0","0,8","2,3","16,7","16,7","59,5","100,0","0,0","0,8","3,4","75,0","12,5","55,1","100,0","0,0","0,8","4,6","46,7","13,1","54,2","76,2","23,8","0,9","70,1","50,0","0,0","51,0","50,0","50,0","0,8","1,1","0,0","0,0","63,0","100,0","0,0","1,0","0,6",,,,,,,,"75,0","8,3","51,2","83,3","16,7","1,0","6,9",,,,,,,,,,,,,,,"50,0","0,0","52,0","100,0","0,0","1,0","1,1","70,0","15,0","50,0","80,0","20,0","0,7","11,5",,,,,,,,"66,7","0,0","51,0","66,7","33,3","1,0","1,7",,,,,,,
9672,Bad Kissingen,Kreise,"46,0","27,3","56,6","65,2","34,2","0,8","155,9",,,,,,,,"50,0","16,7","58,3","100,0","0,0","0,7","5,8","44,4","44,4","63,0","22,2","77,8","0,7","8,7","7,1","14,3","57,8","42,9","57,1","0,6","13,6","60,0","10,0","53,9","60,0","40,0","0,9","9,7","36,5","37,8","60,4","68,9","31,1","0,9","71,7","75,0","50,0","56,3","50,0","50,0","0,9","3,9","40,0","0,0","42,4","40,0","60,0","0,6","4,8",,,,,,,,"33,3","33,3","49,5","66,7","33,3","1,0","5,8",,,,,,,,,,,,,,,"33,3","33,3","53,3","66,7","33,3","1,0","2,9","92,6","11,1","50,0","85,2","11,1","0,7","26,1",,,,,,,,"0,0","0,0","47,3","33,3","66,7","1,0","2,9",,,,,,,
9673,Rhön-Grabfeld,Kreise,"44,3","24,3","55,9","68,7","31,3","0,8","144,1",,,,,,,,"100,0","20,0","59,6","100,0","0,0","0,7","6,3","50,0","50,0","58,0","50,0","50,0","0,8","2,5","0,0","10,0","52,7","30,0","70,0","0,7","12,5","60,0","0,0","57,4","40,0","60,0","0,9","6,3","36,4","34,5","59,2","78,2","21,8","0,9","68,9","50,0","25,0","46,0","0,0","100,0","0,7","5,0","33,3","33,3","59,0","66,7","33,3","1,0","3,8",,,,,,,,"60,0","20,0","53,6","40,0","60,0","0,9","6,3",,,,,,,,,,,,,,,"50,0","25,0","57,5","25,0","75,0","0,5","5,0","70,0","10,0","48,2","100,0","0,0","0,6","25,1",,,,,,,,"0,0","0,0","60,5","0,0","100,0","1,0","2,5",,,,,,,
9674,Haßberge,Kreise,"46,3","16,4","54,6","65,7","32,8","0,8","158,6",,,,,,,,"100,0","0,0","57,0","100,0","0,0","0,7","3,6","0,0","0,0","52,5","75,0","25,0","1,0","4,7","0,0","33,3","57,2","16,7","83,3","0,6","14,2","55,6","11,1","55,4","55,6","33,3","1,0","10,7","37,5","25,0","56,7","71,4","28,6","0,9","66,3","50,0","0,0","44,0","50,0","50,0","1,0","2,4","75,0","0,0","43,3","50,0","50,0","0,6","4,7",,,,,,,,"63,6","9,1","48,5","0,0","100,0","0,5","13,0",,,,,,,,,,,,,,,"50,0","0,0","54,2","100,0","0,0","1,0","7,1","76,0","4,0","53,2","96,0","0,0","0,6","29,6",,,,,,,,"0,0","50,0","62,0","100,0","0,0","1,0","2,4",,,,,,,
9675,Kitzingen,Kreise,"56,7","7,8","51,7","75,2","24,1","0,8","155,9",,,,,,,,"80,0","0,0","60,2","100,0","0,0","0,6","5,5","40,0","40,0","56,8","60,0","40,0","1,0","5,5","8,3","16,7","53,8","41,7","58,3","0,7","13,3","81,8","0,0","55,1","63,6","27,3","0,9","12,2","50,8","6,3","51,8","76,2","23,8","0,9","69,7","100,0","0,0","38,0","100,0","0,0","1,0","1,1","100,0","0,0","54,3","100,0","0,0","1,0","3,3",,,,,,,,"62,5","0,0","46,8","37,5","62,5","0,8","8,8",,,,,,,,,,,,,,,"20,0","20,0","54,8","100,0","0,0","1,0","5,5","87,5","4,2","46,1","95,8","4,2","0,6","26,5",,,,,,,,"25,0","25,0","57,3","75,0","25,0","0,6","4,4",,,,,,,
9676,Miltenberg,Kreise,"41,8","18,1","55,3","74,7","25,3","0,9","141,7",,,,,,,,"50,0","50,0","62,0","100,0","0,0","0,6","3,1","42,9","14,3","58,3","71,4","28,6","0,8","5,4","12,5","18,8","56,9","37,5","62,5","0,7","12,5","75,0","8,3","55,3","50,0","50,0","0,9","9,3","35,2","20,5","55,2","75,0","25,0","1,0","68,5","20,0","20,0","57,8","100,0","0,0","0,9","3,9","60,0","0,0","54,8","60,0","40,0","0,8","3,9",,,,,,,,"33,3","0,0","49,0","83,3","16,7","1,0","4,7",,,,,,,,,,,,,,,"33,3","33,3","64,3","83,3","16,7","1,0","4,7","72,4","13,8","51,1","96,6","3,4","0,7","22,6",,,,,,,,"0,0","25,0","65,0","75,0","25,0","0,9","3,1",,,,,,,
9677,Main-Spessart,Kreise,"46,3","14,3","54,2","77,7","22,3","0,9","138,3",,,,,,,,"60,0","40,0","62,8","80,0","20,0","0,7","4,0","33,3","0,0","47,5","33,3","66,7","1,0","4,7","8,3","16,7","55,8","91,7","8,3","1,0","9,5","66,7","0,0","58,1","77,8","22,2","1,0","7,1","44,4","20,0","55,5","72,2","27,8","0,9","71,1","0,0","0,0","60,0","100,0","0,0","1,0","0,8","75,0","0,0","53,3","100,0","0,0","0,9","3,2",,,,,,,,"30,0","0,0","50,5","60,0","40,0","0,8","7,9",,,,,,,,,,,,,,,"57,1","14,3","50,0","71,4","28,6","0,9","5,5","66,7","7,4","50,8","100,0","0,0","0,6","21,3",,,,,,,,"25,0","0,0","50,5","100,0","0,0","0,9","3,2",,,,,,,
9678,Schweinfurt,Kreise,"44,3","19,7","53,3","60,7","39,3","0,9","106,0",,,,,,,,"66,7","33,3","59,3","66,7","33,3","0,8","2,6","0,0","0,0","59,0","100,0","0,0","1,0","0,9","0,0","0,0","56,4","100,0","0,0","1,0","6,1","75,0","0,0","52,0","100,0","0,0","1,0","3,5","38,3","27,2","54,5","45,7","54,3","0,9","70,4","0,0","0,0","61,0","100,0","0,0","1,0","0,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0",,,,,,,,"60,0","0,0","56,4","80,0","20,0","0,8","4,3",,,,,,,,,,,,,,,"66,7","0,0","38,7","66,7","33,3","0,9","2,6","76,5","5,9","45,9","94,1","5,9","0,6","14,8",,,,,,,,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",,,,,,,
9679,Würzburg,Kreise,"49,6","11,9","53,1","82,6","17,0","0,8","167,3",,,,,,,,"54,5","45,5","62,7","100,0","0,0","0,7","6,8","20,0","0,0","54,0","100,0","0,0","1,0","3,1","12,5","6,3","52,2","62,5","37,5","0,6","9,9","88,2","5,9","54,1","88,2","11,8","0,9","10,5","38,1","11,0","52,8","80,5","19,5","0,9","73,1","16,7","16,7","61,2","100,0","0,0","1,0","3,7","40,0","20,0","60,2","100,0","0,0","1,0","3,1",,,,,,,,"57,1","0,0","51,3","50,0","50,0","0,8","8,7",,,,,,,,,,,,,,,"42,9","42,9","58,1","100,0","0,0","1,0","4,3","77,3","10,6","50,6","87,9","10,6","0,6","40,9",,,,,,,,"0,0","0,0","53,8","80,0","20,0","0,8","3,1",,,,,,,
9761,"Augsburg, Stadt",Kreise,"51,9","15,0","54,6","79,9","15,6","0,8","230,5",,,,,,,,"69,2","30,8","60,6","96,2","3,8","0,7","8,9","45,7","8,6","48,3","28,6","71,4","0,7","12,0","13,8","7,7","53,3","73,8","16,9","0,9","22,2","66,1","5,4","53,1","80,4","5,4","1,0","19,1","45,5","18,3","57,5","78,5","21,5","1,0","65,2","60,0","5,0","51,1","65,0","35,0","0,9","6,8","42,1","10,5","53,5","73,7","26,3","1,0","6,5",,,,,,,,"45,5","4,5","54,9","61,4","4,5","0,9","15,0",,,,,,,,,,,,,,,"44,1","2,9","51,4","88,2","11,8","0,8","11,6","75,6","22,0","53,3","98,2","0,6","0,6","57,4",,,,,,,,"5,9","23,5","59,7","70,6","29,4","0,8","5,8",,,,,,,
9762,"Kaufbeuren, Stadt",Kreise,"50,4","12,6","54,8","65,5","27,7","0,8","273,7",,,,,,,,"85,7","57,1","65,3","100,0","0,0","0,6","16,1","33,3","16,7","55,2","33,3","66,7","0,8","13,8","9,1","0,0","54,5","54,5","27,3","0,8","25,3","50,0","12,5","54,9","75,0","12,5","1,0","18,4","54,1","10,8","54,0","56,8","43,2","0,8","85,1","20,0","0,0","55,8","100,0","0,0","1,0","11,5","66,7","0,0","51,7","66,7","33,3","0,7","6,9",,,,,,,,"58,3","0,0","52,0","25,0","58,3","0,7","27,6",,,,,,,,,,,,,,,"53,8","15,4","54,1","69,2","7,7","0,9","29,9","71,4","21,4","56,8","100,0","0,0","0,7","32,2",,,,,,,,"0,0","0,0","48,7","100,0","0,0","1,0","6,9",,,,,,,
9763,"Kempten (Allgäu), Stadt",Kreise,"42,9","17,5","56,1","73,5","20,1","0,8","276,6",,,,,,,,"76,9","23,1","63,4","100,0","0,0","0,7","19,0","40,0","40,0","61,3","40,0","60,0","0,7","14,6","23,5","5,9","54,9","70,6","23,5","0,8","24,9","63,2","5,3","54,8","68,4","15,8","0,8","27,8","38,6","17,5","56,1","70,2","28,1","0,9","83,4","16,7","50,0","59,5","100,0","0,0","1,0","8,8","33,3","16,7","56,8","83,3","16,7","0,8","8,8",,,,,,,,"26,7","13,3","51,8","46,7","26,7","0,8","22,0",,,,,,,,,,,,,,,"33,3","22,2","57,3","66,7","22,2","0,8","13,2","56,3","18,8","53,8","87,5","6,3","0,6","46,8",,,,,,,,"20,0","0,0","57,2","100,0","0,0","1,0","7,3",,,,,,,
9764,"Memmingen, Stadt",Kreise,"50,7","6,6","53,9","70,6","18,4","0,8","312,9",,,,,,,,"83,3","0,0","60,5","100,0","0,0","0,5","13,8","12,5","12,5","48,6","37,5","62,5","0,9","18,4","23,1","0,0","54,6","53,8","0,0","1,0","29,9","68,4","0,0","49,9","42,1","31,6","0,9","43,7","46,9","21,9","58,4","78,1","21,9","0,9","73,6","25,0","0,0","50,0","100,0","0,0","1,0","9,2","25,0","0,0","51,5","75,0","25,0","1,0","9,2",,,,,,,,"46,2","0,0","54,9","46,2","23,1","0,8","29,9",,,,,,,,,,,,,,,"36,4","0,0","55,9","100,0","0,0","0,6","25,3","82,6","4,3","50,6","91,3","8,7","0,6","52,9",,,,,,,,"33,3","0,0","51,3","66,7","33,3","0,8","6,9",,,,,,,
9771,Aichach-Friedberg,Kreise,"52,4","8,5","52,8","76,2","22,2","0,8","142,5",,,,,,,,"80,0","0,0","61,0","100,0","0,0","0,6","3,8","85,7","14,3","51,3","14,3","85,7","0,8","5,3","21,4","0,0","52,8","71,4","7,1","0,9","10,6","69,2","7,7","51,7","69,2","30,8","0,8","9,8","44,8","10,3","53,3","72,4","27,6","0,9","65,6","50,0","0,0","51,5","50,0","50,0","0,9","4,5","66,7","0,0","49,7","100,0","0,0","1,0","2,3",,,,,,,,"50,0","8,3","50,8","66,7","33,3","0,8","9,1",,,,,,,,,,,,,,,"28,6","14,3","53,1","100,0","0,0","1,0","5,3","78,1","9,4","51,6","100,0","0,0","0,6","24,1",,,,,,,,"0,0","0,0","60,7","100,0","0,0","1,0","2,3",,,,,,,
9772,Augsburg,Kreise,"54,3","10,1","53,4","75,5","23,7","0,8","150,5",,,,,,,,"70,0","20,0","62,1","100,0","0,0","0,8","4,0","53,3","6,7","50,3","26,7","73,3","0,8","6,0","17,2","6,9","50,8","51,7","41,4","0,7","11,6","62,5","29,2","56,4","83,3","16,7","0,9","9,6","47,8","11,8","54,4","72,5","27,5","0,9","71,2","70,0","0,0","45,0","70,0","30,0","0,9","4,0","50,0","0,0","55,9","87,5","0,0","1,0","3,2",,,,,,,,"68,2","9,1","52,7","86,4","13,6","0,8","8,8",,,,,,,,,,,,,,,"40,0","0,0","49,2","66,7","33,3","0,8","6,0","87,7","5,3","52,0","100,0","0,0","0,6","22,8",,,,,,,,"25,0","0,0","53,3","75,0","25,0","0,8","3,2",,,,,,,
9773,Dillingen a.d.Donau,Kreise,"49,6","15,5","54,7","74,4","24,8","0,9","135,6",,,,,,,,"100,0","0,0","61,5","100,0","0,0","1,0","2,1","75,0","0,0","49,1","12,5","87,5","0,8","8,4","25,0","25,0","58,3","33,3","58,3","0,6","12,6","75,0","25,0","53,9","62,5","37,5","1,0","8,4","42,9","19,6","55,9","80,4","19,6","0,9","58,8","50,0","0,0","50,8","100,0","0,0","0,9","4,2","33,3","0,0","53,0","66,7","33,3","1,0","3,2",,,,,,,,"25,0","12,5","53,5","62,5","37,5","0,9","8,4",,,,,,,,,,,,,,,"50,0","0,0","54,5","100,0","0,0","1,0","4,2","72,7","13,6","52,1","100,0","0,0","0,7","23,1",,,,,,,,"0,0","0,0","60,0","100,0","0,0","0,8","2,1",,,,,,,
9774,Günzburg,Kreise,"41,4","16,7","56,0","68,8","26,9","0,8","149,4",,,,,,,,"100,0","16,7","60,7","66,7","16,7","0,7","4,8","42,9","14,3","52,4","0,0","100,0","0,6","5,6","10,5","5,3","55,5","31,6","52,6","0,7","15,3","57,1","7,1","55,4","50,0","42,9","0,8","11,2","35,1","24,7","57,8","84,4","15,6","1,0","61,8","20,0","0,0","44,4","60,0","40,0","0,9","4,0","80,0","0,0","57,6","60,0","40,0","0,7","4,0",,,,,,,,"42,9","0,0","56,4","85,7","14,3","1,0","5,6",,,,,,,,,,,,,,,"23,1","46,2","57,6","30,8","46,2","0,7","10,4","66,7","7,4","53,2","92,6","7,4","0,7","21,7",,,,,,,,"33,3","0,0","50,7","83,3","16,7","1,0","4,8",,,,,,,
9775,Neu-Ulm,Kreise,"58,1","13,8","53,1","70,1","29,5","0,8","172,7",,,,,,,,"80,0","60,0","66,8","80,0","20,0","0,6","2,9","41,2","11,8","51,7","17,6","82,4","0,6","9,9","14,3","4,8","57,7","66,7","33,3","0,8","12,2","68,4","5,3","50,2","57,9","36,8","0,9","11,0","58,2","17,2","54,4","62,7","37,3","0,9","77,7","55,6","0,0","53,2","77,8","22,2","0,9","5,2","42,9","28,6","55,6","100,0","0,0","0,9","4,1",,,,,,,,"61,5","7,7","52,0","92,3","7,7","0,9","7,5",,,,,,,,,,,,,,,"50,0","10,0","52,7","80,0","20,0","0,8","5,8","80,7","12,3","48,7","93,0","7,0","0,6","33,0",,,,,,,,"16,7","0,0","52,8","100,0","0,0","0,8","3,5",,,,,,,
9776,Lindau (Bodensee),Kreise,"49,7","19,9","56,0","74,2","22,5","0,8","186,1",,,,,,,,"40,0","40,0","61,9","90,0","0,0","0,6","12,3","40,0","20,0","59,0","80,0","20,0","1,0","6,2","21,4","7,1","58,2","21,4","71,4","0,7","17,3","78,6","14,3","55,3","50,0","35,7","0,7","17,3","41,1","25,0","57,7","85,7","14,3","0,9","69,0","0,0","16,7","56,8","50,0","50,0","0,7","7,4","75,0","0,0","43,0","25,0","75,0","0,5","4,9",,,,,,,,"50,0","25,0","51,0","87,5","0,0","0,9","9,9",,,,,,,,,,,,,,,"66,7","0,0","49,2","50,0","50,0","0,8","7,4","82,6","17,4","53,3","95,7","4,3","0,6","28,3",,,,,,,,"40,0","20,0","57,4","100,0","0,0","0,9","6,2",,,,,,,
9777,Ostallgäu,Kreise,"42,9","12,6","53,6","72,2","26,3","0,8","142,2",,,,,,,,"90,0","30,0","58,8","100,0","0,0","0,5","7,2","0,0","50,0","60,8","50,0","50,0","1,0","2,9","5,9","11,8","53,4","35,3","64,7","0,6","12,2","63,6","0,0","56,0","90,9","0,0","1,0","7,9","38,6","13,9","53,0","68,3","31,7","0,9","72,5","0,0","0,0","59,5","100,0","0,0","1,0","2,9","50,0","0,0","58,3","75,0","25,0","1,0","2,9",,,,,,,,"0,0","14,3","50,0","85,7","14,3","0,9","5,0",,,,,,,,,,,,,,,"25,0","25,0","52,8","0,0","75,0","0,7","2,9","78,8","6,1","52,1","90,9","6,1","0,6","23,7",,,,,,,,"0,0","0,0","52,0","100,0","0,0","1,0","2,2",,,,,,,
9778,Unterallgäu,Kreise,"41,3","14,2","53,2","73,5","24,5","0,8","108,7",,,,,,,,"50,0","37,5","63,5","100,0","0,0","0,6","5,6","66,7","0,0","57,7","100,0","0,0","1,0","2,1","0,0","7,7","53,1","30,8","53,8","0,7","9,1","62,5","0,0","53,9","62,5","37,5","0,9","5,6","37,3","18,1","53,5","72,3","27,7","0,9","58,2","0,0","0,0","48,0","100,0","0,0","1,0","0,7","50,0","0,0","59,5","100,0","0,0","1,0","1,4",,,,,,,,"33,3","16,7","56,3","50,0","50,0","0,8","4,2",,,,,,,,,,,,,,,"75,0","0,0","50,8","75,0","0,0","1,0","2,8","66,7","8,3","49,0","95,8","4,2","0,7","16,8",,,,,,,,"0,0","0,0","42,7","66,7","33,3","0,8","2,1",,,,,,,
9779,Donau-Ries,Kreise,"52,0","14,8","53,3","74,5","21,4","0,9","147,3",,,,,,,,"100,0","25,0","62,8","100,0","0,0","0,8","3,0","50,0","12,5","51,0","75,0","25,0","1,0","6,0","13,3","13,3","54,5","73,3","0,0","1,0","11,3","43,8","12,5","55,4","37,5","43,8","0,8","12,0","53,4","18,2","54,3","67,0","33,0","0,9","66,1","40,0","0,0","50,8","100,0","0,0","1,0","3,8","60,0","0,0","52,4","60,0","40,0","0,8","3,8",,,,,,,,"50,0","25,0","59,3","75,0","25,0","1,0","6,0",,,,,,,,,,,,,,,"66,7","16,7","55,3","100,0","0,0","1,0","4,5","64,9","8,1","46,7","97,3","0,0","0,7","27,8",,,,,,,,"25,0","25,0","61,3","100,0","0,0","1,0","3,0",,,,,,,
9780,Oberallgäu,Kreise,"42,1","13,6","54,5","72,9","25,7","0,8","138,5",,,,,,,,"66,7","16,7","58,8","100,0","0,0","0,6","3,9","40,0","40,0","65,4","40,0","60,0","0,8","3,2","3,4","3,4","54,6","34,5","65,5","0,6","18,8","77,8","0,0","50,6","88,9","11,1","1,0","5,8","43,1","15,5","53,9","81,0","19,0","0,9","75,0","25,0","0,0","57,3","75,0","0,0","1,0","2,6","25,0","0,0","50,0","75,0","25,0","0,8","2,6",,,,,,,,"50,0","0,0","49,6","50,0","41,7","0,6","7,8",,,,,,,,,,,,,,,"25,0","25,0","63,8","50,0","50,0","0,9","2,6","72,7","27,3","58,2","95,5","0,0","0,6","14,2",,,,,,,,"33,3","0,0","46,3","33,3","66,7","1,0","1,9",,,,,,,
